customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges,TotalCharges1
5950-AAAGJ,Male,0,No,No,18,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,No,Bank transfer (automatic),84.3,0,1537.9,683.25
4299-OPXEJ,Female,0,No,No,56,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Bank transfer (automatic),19.55,0,1080.55,1263.05
4951-UKAAQ,Female,0,No,No,4,1,Yes,Fiber optic,No,Yes,No,0,0,1,Month-to-month,Yes,Electronic check,88.95,1,355.2,151.3
9618-LFJRU,Female,0,No,No,4,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Credit card (automatic),20.45,0,82.85,7714.65
6693-DJWTY,Female,0,No,Yes,35,1,No,DSL,Yes,Yes,No,0,0,0,One year,No,Credit card (automatic),55.6,0,2016.45,188.7
0744-GKNGE,Female,0,Yes,Yes,64,1,Yes,Fiber optic,Yes,No,No,1,0,0,Month-to-month,Yes,Bank transfer (automatic),86.8,0,5327.25,5549.4
6447-EGDIV,Female,0,No,No,31,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,20.95,0,683.25,130.5
1167-OYZJF,Female,1,Yes,No,67,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Bank transfer (automatic),20.05,0,1263.05,2621.75
2108-YKQTY,Female,0,No,No,4,1,No,DSL,No,Yes,No,0,0,0,Month-to-month,No,Credit card (automatic),50.7,1,151.3,1875.25
4806-DXQCE,Female,1,Yes,No,70,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,Yes,Electronic check,113.65,0,7714.65,5685.8
4918-QLLIW,Male,0,No,No,3,1,No,DSL,No,No,No,0,1,0,Month-to-month,No,Credit card (automatic),53.4,1,188.7,837.5
7056-IMHCC,Male,1,Yes,No,53,1,Yes,Fiber optic,No,Yes,No,0,1,1,Month-to-month,Yes,Electronic check,101.9,1,5549.4,401.5
4854-SSLTN,Male,0,Yes,Yes,2,1,No,DSL,Yes,Yes,No,1,0,0,Two year,No,Mailed check,59.5,0,130.5,6118.95
5294-DMSFH,Female,0,Yes,Yes,29,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Credit card (automatic),87.8,0,2621.75,6480.9
4837-PZTIC,Female,0,No,No,47,0,No phone service,DSL,Yes,No,Yes,1,0,0,Two year,No,Mailed check,41.9,0,1875.25,1800.05
1625-JAIIY,Female,0,Yes,Yes,68,1,Yes,Fiber optic,No,No,No,0,1,0,One year,Yes,Electronic check,83.0,1,5685.8,7104.2
0603-OLQDC,Male,0,No,Yes,12,1,No,DSL,Yes,No,No,0,1,1,Month-to-month,Yes,Mailed check,69.85,0,837.5,4214.25
3272-VUHPV,Female,0,Yes,Yes,8,1,No,DSL,No,Yes,No,1,0,0,Month-to-month,No,Bank transfer (automatic),56.3,0,401.5,50.6
4176-FXYBO,Male,0,Yes,No,54,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,1,Month-to-month,No,Electronic check,109.55,0,6118.95,863.1
1063-DHQJF,Male,0,Yes,Yes,69,1,No,Fiber optic,No,Yes,No,1,1,0,Two year,Yes,Mailed check,92.15,0,6480.9,1992.2
8663-UPDGF,Female,0,No,No,26,1,Yes,DSL,Yes,Yes,No,0,1,0,Month-to-month,Yes,Bank transfer (automatic),69.5,0,1800.05,69.8
6719-FGEDO,Female,0,Yes,No,72,1,Yes,Fiber optic,Yes,Yes,Yes,1,0,0,Two year,Yes,Bank transfer (automatic),97.0,0,7104.2,1948.35
1837-YQUCE,Female,0,No,No,70,0,No phone service,DSL,Yes,No,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),58.35,0,4214.25,4750.95
2947-DOMLJ,Male,0,No,Yes,1,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,No,Mailed check,50.6,1,50.6,1007.9
4112-LUEIZ,Male,0,No,No,10,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,89.5,1,863.1,5036.9
0369-ZGOVK,Female,0,Yes,Yes,28,1,No,Fiber optic,No,No,No,0,0,0,One year,Yes,Bank transfer (automatic),70.4,0,1992.2,2391.8
4510-HIMLV,Male,0,No,No,1,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,69.8,1,69.8,6859.05
9919-KNPOO,Female,0,Yes,No,21,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,94.3,0,1948.35,6521.9
8749-JMNKX,Male,1,Yes,No,51,1,Yes,Fiber optic,Yes,No,Yes,0,1,0,Month-to-month,Yes,Bank transfer (automatic),93.8,1,4750.95,617.85
7872-BAAZR,Female,0,Yes,Yes,53,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),19.55,0,1007.9,157.75
9391-LMANN,Male,0,No,Yes,53,1,No,Fiber optic,Yes,Yes,Yes,0,0,1,One year,No,Electronic check,95.95,0,5036.9,516.3
2430-USGXP,Male,0,Yes,No,24,1,Yes,Fiber optic,No,No,Yes,0,1,1,Month-to-month,Yes,Electronic check,101.05,1,2391.8,2364.0
8174-TBVCF,Female,0,Yes,No,70,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,Yes,Credit card (automatic),94.8,0,6859.05,1687.95
1698-XFZCI,Male,0,No,No,61,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,1,One year,Yes,Electronic check,107.75,0,6521.9,7689.95
1877-HKBQX,Female,0,No,No,11,1,No,DSL,Yes,No,No,1,0,0,One year,Yes,Mailed check,54.6,0,617.85,6239.05
4450-DLLMH,Male,0,No,No,2,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Credit card (automatic),71.3,0,157.75,2042.05
0428-AXXLJ,Male,0,No,No,25,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Bank transfer (automatic),19.5,0,516.3,2807.1
2746-DIJLO,Female,0,No,No,41,1,Yes,DSL,No,Yes,No,0,0,0,One year,Yes,Credit card (automatic),56.3,0,2364.0,4116.8
5955-ERIHD,Male,0,Yes,No,18,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,94.7,1,1687.95,1317.95
0917-EZOLA,Male,1,Yes,No,72,1,Yes,Fiber optic,No,Yes,Yes,0,1,1,Two year,Yes,Bank transfer (automatic),104.15,1,7689.95,4594.65
3508-VLHCZ,Female,0,Yes,Yes,71,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,Yes,Credit card (automatic),90.55,0,6239.05,6332.75
4086-ATNFV,Female,0,Yes,Yes,34,1,No,DSL,Yes,Yes,Yes,0,0,0,One year,Yes,Mailed check,60.8,0,2042.05,3213.75
0468-YRPXN,Male,0,No,No,29,1,No,Fiber optic,No,No,Yes,1,1,1,Month-to-month,Yes,Credit card (automatic),98.8,0,2807.1,229.55
5996-NRVXR,Male,1,Yes,No,40,1,No,Fiber optic,Yes,Yes,Yes,1,1,0,One year,Yes,Credit card (automatic),98.15,0,4116.8,4976.15
3739-YBWAB,Male,0,Yes,No,36,0,No phone service,DSL,Yes,No,Yes,0,0,0,One year,No,Mailed check,35.35,0,1317.95,7308.95
7047-FWEYA,Female,0,Yes,No,46,1,Yes,Fiber optic,No,Yes,No,1,1,1,One year,Yes,Electronic check,103.15,0,4594.65,4555.2
2000-MPKCA,Female,0,No,No,58,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,1,One year,Yes,Electronic check,107.75,0,6332.75,44.95
9762-YAQAA,Male,0,No,No,39,1,Yes,Fiber optic,No,Yes,No,0,0,0,One year,No,Credit card (automatic),81.4,0,3213.75,6982.5
5949-EBSQK,Male,0,Yes,Yes,4,1,No,DSL,No,No,No,1,0,1,Month-to-month,No,Credit card (automatic),61.45,1,229.55,1025.15
5473-KHBPS,Female,0,Yes,Yes,52,1,Yes,Fiber optic,No,Yes,Yes,0,1,0,One year,Yes,Credit card (automatic),95.7,0,4976.15,90.55
0100-DUVFC,Male,1,Yes,No,70,1,Yes,Fiber optic,No,Yes,Yes,0,1,1,One year,Yes,Electronic check,104.8,0,7308.95,5714.2
5397-TUPSH,Male,1,Yes,No,65,1,No,Fiber optic,No,No,No,0,0,0,One year,Yes,Bank transfer (automatic),70.95,0,4555.2,19.5
8950-MTZNV,Male,0,No,No,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,44.95,0,44.95,2274.35
0326-VDYXE,Female,0,Yes,No,70,1,Yes,Fiber optic,No,No,Yes,0,1,1,One year,Yes,Electronic check,97.65,0,6982.5,789.55
6773-LQTVT,Female,1,Yes,Yes,29,0,No phone service,DSL,No,Yes,Yes,0,0,0,Month-to-month,Yes,Mailed check,35.65,0,1025.15,4834.0
7274-RTAPZ,Male,0,No,No,1,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,90.55,1,90.55,3131.8
0436-TWFFZ,Female,0,No,No,67,1,Yes,DSL,Yes,No,Yes,1,1,1,Two year,Yes,Mailed check,85.25,0,5714.2,602.55
8566-YPRGL,Female,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Mailed check,19.5,0,19.5,3369.25
0311-UNPFF,Female,0,No,No,26,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Bank transfer (automatic),88.8,1,2274.35,2674.15
6609-MXJHJ,Female,0,Yes,Yes,30,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Mailed check,25.1,0,789.55,199.75
2669-OIDSD,Female,0,Yes,No,48,1,No,Fiber optic,No,No,Yes,1,1,1,Month-to-month,Yes,Credit card (automatic),100.05,0,4834.0,1790.8
8400-WZICQ,Female,0,Yes,Yes,55,1,No,DSL,Yes,Yes,No,0,0,0,Month-to-month,No,Electronic check,55.7,0,3131.8,449.75
3834-XUIFC,Male,0,No,No,7,1,Yes,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Mailed check,85.2,1,602.55,19.7
9576-SYUHJ,Male,0,No,No,37,1,Yes,Fiber optic,Yes,No,No,0,1,0,Month-to-month,Yes,Electronic check,91.15,0,3369.25,1400.3
0410-IPFTY,Female,0,Yes,No,31,1,No,Fiber optic,No,Yes,No,0,0,1,Month-to-month,Yes,Bank transfer (automatic),83.85,0,2674.15,411.6
2831-EBWRN,Male,0,No,No,4,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,45.9,0,199.75,741.0
9430-NKQLY,Male,0,Yes,Yes,72,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Credit card (automatic),25.1,0,1790.8,5841.35
8414-MYSHR,Male,1,No,No,5,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,91.4,1,449.75,4512.7
0247-SLUJI,Male,0,Yes,Yes,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.7,0,19.7,5688.45
9402-ORRAH,Female,1,No,No,15,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,91.5,0,1400.3,31.9
6483-OATDN,Male,0,Yes,Yes,8,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,Yes,Credit card (automatic),51.3,0,411.6,6674.65
1293-HHSHJ,Female,0,No,No,35,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,21.1,0,741.0,1345.75
4840-ORQXB,Female,1,No,No,56,1,Yes,Fiber optic,No,Yes,Yes,0,1,1,Month-to-month,No,Electronic check,104.75,0,5841.35,1843.05
7599-FKVXZ,Male,0,Yes,No,42,1,Yes,Fiber optic,No,No,Yes,1,1,1,Month-to-month,Yes,Bank transfer (automatic),106.15,1,4512.7,196.95
3982-DQLUS,Male,1,Yes,Yes,65,1,Yes,Fiber optic,Yes,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,85.75,0,5688.45,1433.8
8610-ZIKJJ,Female,0,Yes,Yes,2,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,20.3,0,31.9,214.55
3756-VNWDH,Male,1,Yes,No,65,1,Yes,Fiber optic,Yes,No,No,0,1,1,One year,Yes,Electronic check,100.75,0,6674.65,865.85
7801-KICAO,Female,0,No,No,18,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,74.15,0,1345.75,1358.6
7673-LPRNY,Female,0,No,No,23,1,Yes,DSL,Yes,No,Yes,0,1,1,One year,Yes,Electronic check,78.55,0,1843.05,3147.15
8229-TNIQA,Female,0,No,No,4,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,45.3,1,196.95,131.05
6060-QBMGV,Male,0,Yes,No,70,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Credit card (automatic),19.85,0,1433.8,4535.85
7339-POGZN,Female,0,No,No,4,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,No,Electronic check,50.7,0,214.55,1078.75
2828-SLQPF,Male,0,No,No,19,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),45.0,0,865.85,542.4
4465-VDKIQ,Female,0,No,No,18,1,No,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,No,Electronic check,77.8,0,1358.6,2312.55
2921-XWDJH,Female,1,Yes,No,38,1,No,Fiber optic,Yes,No,No,0,0,1,Month-to-month,Yes,Electronic check,83.45,0,3147.15,415.05
6221-AVQYL,Male,0,No,No,2,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Credit card (automatic),73.25,1,131.05,3250.45
2558-BUOZZ,Male,0,No,No,47,1,Yes,Fiber optic,Yes,Yes,No,0,1,0,One year,No,Bank transfer (automatic),94.8,0,4535.85,98.5
9257-AZMTZ,Female,0,Yes,Yes,52,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),20.1,0,1078.75,87.9
0003-MKNFE,Male,0,No,No,9,1,Yes,DSL,No,No,No,0,0,1,Month-to-month,No,Mailed check,59.9,0,542.4,754.65
0975-UYDTX,Female,0,Yes,No,26,1,Yes,DSL,Yes,Yes,Yes,1,1,1,One year,Yes,Credit card (automatic),90.1,0,2312.55,75.35
7743-EXURX,Male,0,Yes,Yes,8,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,Yes,Electronic check,51.05,1,415.05,1952.25
4682-BLBUC,Male,0,Yes,No,44,1,No,DSL,No,Yes,Yes,1,1,0,One year,Yes,Electronic check,70.95,0,3250.45,153.8
0975-VOOVL,Female,0,No,No,3,0,No phone service,DSL,No,Yes,No,0,0,0,Month-to-month,No,Mailed check,29.2,0,98.5,3198.6
5968-VXZLG,Male,0,No,No,2,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),46.6,0,87.9,20.9
5569-KGJHX,Female,0,Yes,Yes,9,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Bank transfer (automatic),85.35,1,754.65,5610.15
4988-IQIGL,Male,1,No,No,1,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,75.35,1,75.35,4519.5
5201-FRKKS,Male,0,No,No,25,1,No,Fiber optic,Yes,No,No,0,0,0,Month-to-month,No,Bank transfer (automatic),74.3,0,1952.25,2440.25
9799-CAYJJ,Female,1,Yes,No,2,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,69.3,0,153.8,6860.6
7730-IUTDZ,Male,0,No,No,43,1,No,Fiber optic,Yes,No,No,0,0,0,Month-to-month,Yes,Electronic check,75.2,1,3198.6,1377.7
0426-TIRNE,Female,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.9,1,20.9,190.25
5443-SCMKX,Female,0,Yes,No,58,1,Yes,Fiber optic,No,Yes,Yes,0,0,1,One year,Yes,Electronic check,94.3,0,5610.15,1651.95
8295-KMENE,Female,0,Yes,Yes,59,1,Yes,DSL,Yes,No,Yes,1,1,0,Two year,Yes,Mailed check,76.45,0,4519.5,78.3
6738-ISCBM,Male,0,No,No,44,0,No phone service,DSL,Yes,No,Yes,0,1,1,One year,Yes,Electronic check,54.0,0,2440.25,7939.25
9821-BESNZ,Male,0,No,No,66,1,Yes,Fiber optic,No,Yes,No,1,1,1,One year,Yes,Electronic check,104.25,0,6860.6,44.9
3678-MNGZX,Male,0,Yes,Yes,68,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),19.95,0,1377.7,576.7
1335-NTIUC,Male,0,No,No,9,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,24.95,0,190.25,1279.0
2916-BQZLN,Male,0,No,No,19,1,Yes,Fiber optic,Yes,No,Yes,0,0,0,Month-to-month,Yes,Electronic check,84.75,0,1651.95,1260.7
4558-CGYCZ,Male,0,No,No,4,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.75,0,78.3,267.35
2368-GAKKQ,Female,0,No,No,70,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),113.65,0,7939.25,6586.85
8710-YGLWG,Male,0,No,No,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,44.9,0,44.9,934.15
3199-XGZCY,Female,0,No,No,8,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,75.25,0,576.7,123.65
3785-KTYSH,Male,0,No,No,53,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,24.6,0,1279.0,7534.65
6814-ZPWFQ,Male,1,No,No,51,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),25.0,0,1260.7,19.45
4063-EIKNQ,Male,0,Yes,Yes,11,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Bank transfer (automatic),20.95,0,267.35,3645.6
6993-YCOBK,Male,0,Yes,Yes,60,1,Yes,Fiber optic,Yes,No,Yes,1,1,1,Two year,Yes,Electronic check,110.6,0,6586.85,314.45
5206-HPJKM,Male,0,No,No,17,1,No,DSL,Yes,Yes,No,0,0,0,Month-to-month,Yes,Credit card (automatic),55.5,0,934.15,3053.0
7587-RZNME,Male,0,No,No,3,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,43.3,1,123.65,677.05
0748-RDGGM,Male,0,Yes,No,70,1,No,Fiber optic,Yes,Yes,Yes,1,1,1,One year,Yes,Bank transfer (automatic),109.5,1,7534.65,7965.95
8393-JMVMB,Male,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.45,0,19.45,906.85
5019-GQVCR,Male,1,No,No,43,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Electronic check,84.85,0,3645.6,4888.7
6036-TTFYU,Female,0,Yes,No,16,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.6,0,314.45,237.25
2550-AEVRU,Female,0,Yes,Yes,57,1,No,DSL,Yes,Yes,No,0,0,0,One year,No,Electronic check,53.45,0,3053.0,74.6
0969-RGKCU,Male,0,Yes,Yes,37,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Credit card (automatic),19.8,0,677.05,342.4
0378-CJKPV,Female,0,Yes,No,72,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,No,Credit card (automatic),112.1,0,7965.95,140.1
4706-AXVKM,Female,1,No,No,11,1,Yes,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Credit card (automatic),84.8,1,906.85,1108.0
5889-JTMUL,Female,1,Yes,No,50,1,Yes,Fiber optic,No,Yes,Yes,0,1,0,Month-to-month,Yes,Electronic check,95.05,1,4888.7,295.55
9026-RNUJS,Male,1,No,No,5,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,No,Electronic check,50.35,1,237.25,892.65
3746-EUBYR,Male,0,Yes,No,1,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),74.6,1,74.6,198.25
2332-EFBJY,Male,0,No,No,16,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Mailed check,19.7,1,342.4,4822.85
2880-FPNAE,Male,1,Yes,No,2,1,No,Fiber optic,No,No,Yes,0,0,0,Month-to-month,Yes,Electronic check,74.2,0,140.1,6741.15
1703-MGIAB,Female,0,No,No,17,1,Yes,DSL,No,No,Yes,1,1,0,Month-to-month,Yes,Mailed check,69.0,0,1108.0,79.15
4311-QTTAI,Female,0,No,No,16,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Credit card (automatic),19.35,0,295.55,1355.45
9474-PHLYD,Female,0,No,No,15,1,No,DSL,No,No,Yes,0,0,1,Month-to-month,Yes,Electronic check,59.45,1,892.65,7209.0
4318-RAJVY,Female,0,No,No,10,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Mailed check,19.8,0,198.25,438.4
2165-VOEGB,Female,0,No,Yes,46,1,No,Fiber optic,Yes,Yes,No,1,1,1,One year,Yes,Bank transfer (automatic),105.2,1,4822.85,7726.35
3612-YUNGG,Male,0,Yes,Yes,64,1,Yes,Fiber optic,No,Yes,Yes,1,1,1,Two year,Yes,Credit card (automatic),109.2,0,6741.15,2070.75
2254-DLXRI,Female,0,No,No,1,1,Yes,Fiber optic,No,Yes,No,0,0,0,Month-to-month,Yes,Mailed check,79.15,0,79.15,1636.95
5062-CJJKH,Male,0,Yes,Yes,25,1,No,DSL,No,Yes,Yes,0,0,0,One year,No,Mailed check,53.65,0,1355.45,7581.5
9028-LIHRP,Male,0,Yes,Yes,71,1,No,Fiber optic,Yes,Yes,Yes,1,1,0,Two year,No,Credit card (automatic),100.2,0,7209.0,3019.5
2219-MVUSO,Male,0,No,No,8,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,45.15,1,438.4,4729.75
1053-MXTTK,Female,0,Yes,Yes,72,1,No,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),108.65,0,7726.35,6126.1
1530-ZTDOZ,Female,0,Yes,No,49,0,No phone service,DSL,Yes,No,No,0,1,0,Month-to-month,No,Bank transfer (automatic),40.65,0,2070.75,6333.4
1301-LOPVR,Male,0,Yes,Yes,29,0,No phone service,DSL,Yes,Yes,Yes,1,0,1,One year,Yes,Credit card (automatic),55.35,0,1636.95,6687.85
0853-TWRVK,Male,0,Yes,No,72,1,Yes,Fiber optic,Yes,Yes,Yes,1,0,1,Two year,No,Bank transfer (automatic),105.6,0,7581.5,4158.25
8914-RBTSB,Male,0,Yes,No,31,1,Yes,Fiber optic,No,Yes,Yes,0,1,0,Month-to-month,No,Electronic check,93.8,1,3019.5,3183.4
6212-ATMLK,Female,0,No,No,50,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,95.7,0,4729.75,79.6
8200-LGKSR,Male,0,Yes,No,71,1,Yes,DSL,Yes,No,Yes,1,1,1,Two year,No,Electronic check,83.2,0,6126.1,7149.35
1568-BEKZM,Male,1,Yes,No,70,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,No,Credit card (automatic),90.05,0,6333.4,1429.65
0670-ANMUU,Male,0,No,No,71,1,Yes,Fiber optic,Yes,No,No,1,0,1,One year,No,Credit card (automatic),97.65,0,6687.85,472.65
6897-RWMUB,Male,0,Yes,Yes,61,1,No,DSL,Yes,Yes,Yes,1,0,0,Two year,Yes,Bank transfer (automatic),68.05,0,4158.25,1734.5
0963-ZBDRN,Male,0,No,No,32,1,No,Fiber optic,No,No,No,1,1,1,Month-to-month,Yes,Electronic check,96.2,1,3183.4,113.5
7594-RQHXR,Female,0,No,Yes,1,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,79.6,1,79.6,1884.65
6999-CHVCF,Male,0,No,No,68,1,Yes,Fiber optic,Yes,Yes,Yes,0,0,1,Two year,Yes,Bank transfer (automatic),102.1,0,7149.35,2568.15
6134-KWTBV,Male,0,No,No,62,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),23.4,0,1429.65,470.0
1077-HUUJM,Female,0,No,Yes,7,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,71.05,0,472.65,278.4
6331-EWIEB,Male,0,No,No,20,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Electronic check,85.25,1,1734.5,2088.8
0895-LNKRC,Male,0,Yes,Yes,6,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,19.45,0,113.5,502.6
2045-BMBTJ,Female,1,No,No,33,0,No phone service,DSL,Yes,Yes,Yes,0,1,1,Month-to-month,Yes,Bank transfer (automatic),59.45,0,1884.65,2595.85
8417-GSODA,Male,0,Yes,Yes,28,1,Yes,Fiber optic,No,No,No,0,1,1,One year,No,Bank transfer (automatic),92.2,0,2568.15,5825.5
5171-EPLKN,Male,0,No,No,27,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Credit card (automatic),19.85,0,470.0,50.75
4452-QIIEB,Male,0,No,No,7,1,No,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,43.9,0,278.4,4449.75
5998-VVEJY,Male,0,No,No,26,1,Yes,Fiber optic,No,No,No,1,0,0,Month-to-month,Yes,Electronic check,80.5,1,2088.8,1208.35
1624-NALOJ,Male,1,No,No,5,1,Yes,Fiber optic,No,Yes,No,0,0,1,Month-to-month,Yes,Electronic check,89.8,1,502.6,1956.4
6741-EGCBI,Male,1,No,No,30,1,Yes,Fiber optic,Yes,No,No,0,0,1,Month-to-month,Yes,Credit card (automatic),90.5,0,2595.85,310.6
7820-ZYGNY,Male,0,No,No,63,1,Yes,Fiber optic,No,Yes,No,0,0,1,One year,No,Credit card (automatic),90.45,0,5825.5,290.55
4317-VTEOA,Male,0,No,No,1,1,No,DSL,No,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,50.75,1,50.75,2096.1
9677-AVKED,Female,0,No,Yes,53,1,Yes,DSL,No,Yes,Yes,1,1,1,One year,Yes,Electronic check,84.6,0,4449.75,2665.0
1670-SVOWZ,Female,0,Yes,Yes,14,1,No,Fiber optic,No,Yes,No,1,0,1,Month-to-month,Yes,Credit card (automatic),89.65,1,1208.35,543.8
2227-JRSJX,Female,0,No,No,21,1,No,Fiber optic,No,Yes,No,1,1,1,Month-to-month,Yes,Bank transfer (automatic),99.15,0,1956.4,20.35
9847-HNVGP,Male,0,No,No,17,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,19.95,0,310.6,3005.8
6696-YDAYZ,Male,0,Yes,Yes,16,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,20.5,0,290.55,1623.15
8980-WQFWL,Female,0,No,No,35,1,No,DSL,No,No,Yes,0,0,1,Month-to-month,Yes,Electronic check,62.1,0,2096.1,2498.4
1730-ZMAME,Female,1,No,No,32,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,79.5,0,2665.0,2586.0
6506-EYCNH,Female,0,Yes,Yes,28,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Bank transfer (automatic),19.55,0,543.8,3292.3
4634-JLRJT,Female,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Mailed check,20.35,0,20.35,651.4
