gender,tenure,PhoneService,TechSupport,StreamingTV,StreamingMovies,Churn,TotalCharges
Male,1,1,0,0,0,1,68.5
Female,72,1,1,1,1,0,8443.7
Male,11,1,0,0,0,1,791.75
Male,71,1,1,0,1,0,5708.2
Female,1,1,0,0,0,1,69.95
Female,33,0,1,1,1,0,2016.3
Female,16,1,0,0,0,0,326.65
Female,56,1,1,0,0,0,5471.75
Female,1,1,0,0,0,0,19.95
Male,5,1,0,1,1,1,346.4
Male,57,1,0,0,0,0,1061.6
Male,56,0,0,0,0,0,1971.5
Male,8,1,0,1,0,1,773.65
Female,22,1,0,0,0,1,1422.05
Female,1,1,0,0,0,0,19.75
Female,40,1,1,1,0,0,2460.35
Male,46,1,0,0,0,0,856.5
Male,63,1,0,0,0,0,1275.85
Male,68,1,0,1,1,0,7467.5
Male,69,1,1,1,1,0,7261.75
Female,56,1,1,0,0,0,5116.6
Female,10,1,0,0,1,0,660.05
Male,63,1,1,1,0,0,6590.8
Female,24,0,1,0,1,0,1208.15
Female,19,1,0,0,0,0,1033.9
Male,22,1,0,1,0,0,1885.15
Male,29,1,0,0,0,1,2467.1
Male,13,1,0,1,1,1,989.45
Female,70,1,0,0,0,0,2006.95
Female,49,1,0,1,1,0,5025.0
Female,43,1,1,1,1,1,4830.25
Female,3,1,0,0,0,1,59.75
Male,42,1,1,1,1,0,3088.25
Male,57,1,1,0,0,0,3134.7
Male,2,1,0,1,0,1,94.55
Female,72,1,1,1,1,0,8312.4
Female,46,1,0,1,1,0,4863.85
Male,66,1,1,1,1,1,6871.9
Male,62,1,1,0,1,1,6529.25
Female,72,1,1,1,1,0,6637.9
Male,35,1,1,1,0,0,3165.6
Male,17,1,0,0,0,1,1454.15
Female,72,1,1,1,1,0,6786.1
Female,28,1,0,0,0,0,543.0
Male,56,1,0,0,0,1,1327.15
Female,31,1,1,0,0,1,2404.15
Male,45,1,0,0,0,0,867.3
Female,1,1,0,0,0,0,25.75
Female,2,1,0,0,0,1,114.7
Female,6,1,0,0,0,0,109.5
Female,48,1,0,1,1,0,4692.95
Male,25,1,0,0,0,0,546.85
Male,64,1,0,0,0,0,1274.05
Male,50,0,0,0,0,0,1782.4
Female,52,1,0,1,1,0,5301.1
Male,4,1,0,0,0,0,280.35
Female,32,1,0,1,1,0,2897.95
Male,45,1,1,1,0,0,3371.0
Male,9,1,0,0,1,0,801.3
Female,66,1,1,1,1,1,6975.25
Male,3,1,0,0,1,1,257.05
Female,54,1,0,0,0,0,1079.45
Female,1,0,1,1,0,1,40.1
Female,64,1,1,1,1,0,6997.3
Female,31,1,0,0,0,1,2217.15
Female,14,1,0,1,1,1,1129.1
Female,12,1,0,1,0,0,979.05
Male,67,1,1,0,0,0,4119.4
Female,35,1,1,1,0,1,2568.55
Female,45,1,1,0,1,0,3349.1
Male,10,1,0,0,0,0,492.1
Female,29,1,0,0,0,0,1718.95
Female,24,1,0,0,0,0,605.25
Male,66,1,0,0,0,0,1344.5
Male,51,1,0,1,0,0,4267.15
Female,45,1,0,0,0,0,1121.05
Female,49,1,0,0,0,0,918.7
Female,29,1,0,0,0,0,521.8
Male,40,1,1,1,1,0,4469.1
Female,37,1,0,1,1,1,3580.3
Male,25,1,0,0,0,0,1729.35
Female,22,0,0,1,1,0,1073.3
Male,72,0,1,1,1,0,4566.5
Female,7,0,0,0,1,1,293.3
Male,33,1,1,1,1,0,2603.1
Female,23,1,1,0,0,0,1783.75
Male,24,1,0,1,1,1,2440.15
Female,1,1,0,1,0,1,79.55
Male,69,1,1,1,1,0,6322.1
Female,3,1,0,0,0,0,57.4
Male,56,1,1,1,1,0,4284.65
Male,65,1,1,1,1,0,7138.65
Male,71,1,0,0,0,0,1539.75
Female,14,1,0,0,0,0,1058.1
Female,2,1,0,0,0,0,123.8
Female,32,1,0,1,0,1,2781.85
Male,40,1,0,0,1,0,2731.0
Male,1,1,0,0,0,0,20.75
Male,1,1,0,1,1,1,89.1
Female,7,1,0,0,0,0,497.3
Female,15,1,0,0,0,0,711.15
Female,17,1,0,1,0,1,1607.2
Male,19,1,0,0,0,1,1490.95
Male,71,1,0,0,0,0,1898.1
Female,54,1,1,0,0,0,3273.95
Male,31,1,1,0,0,0,2929.75
Female,11,1,0,0,0,0,838.7
Female,18,1,0,0,1,0,1443.65
Female,72,1,1,1,1,0,7746.7
Female,71,1,0,1,1,0,6951.15
Male,5,0,1,1,0,0,214.75
Male,38,1,1,0,1,0,2669.45
Male,5,1,1,0,0,0,235.2
Male,2,1,0,0,0,1,92.65
Female,52,1,0,0,0,0,3103.25
Female,8,1,0,0,0,1,606.25
Female,68,1,0,1,1,0,5330.2
Male,69,1,0,0,0,0,1403.1
Female,42,1,1,0,0,0,2727.8
Female,50,1,1,1,1,0,5038.45
Female,1,1,0,0,0,1,19.1
Male,1,1,0,0,0,1,80.3
Male,33,1,0,0,0,0,1462.6
Female,7,1,0,0,0,0,150.6
Male,64,1,0,0,0,0,5960.5
Female,1,1,0,0,0,1,74.9
Male,59,1,0,0,0,0,1192.3
Female,6,1,0,0,0,0,314.55
Female,3,1,0,0,0,0,56.0
Female,15,1,0,0,0,0,330.8
Male,13,1,0,1,1,0,877.35
Female,23,1,0,1,1,0,2249.1
Male,31,1,0,1,0,0,2807.65
Male,29,1,1,0,0,0,1696.2
Female,49,1,0,0,0,0,1032.05
Female,56,1,0,1,0,0,4902.8
Female,63,1,1,0,1,0,4995.35
Male,63,1,1,1,1,0,5034.05
Male,24,1,0,0,0,0,1857.75
Male,36,1,1,0,0,0,1992.85
Female,9,1,0,1,0,1,751.65
Male,3,0,0,0,0,1,66.95
Female,21,1,1,1,1,0,1714.95
Male,13,1,0,0,0,0,343.6
Male,1,1,0,0,0,0,20.15
Female,25,1,0,0,0,0,520.1
Male,71,1,0,0,0,0,1387.45
Male,66,1,1,1,1,0,7383.7
Female,45,1,0,1,1,0,4483.95
Female,22,1,0,1,0,0,1706.45
Female,67,1,0,0,0,0,1327.4
Female,68,1,0,1,0,0,5974.3
Female,0,1,0,0,0,0,
Female,49,1,0,0,1,1,4515.85
Female,4,1,0,0,0,0,179.85
Male,63,1,1,0,1,0,5040.2
Female,2,1,0,0,0,1,165.0
Male,21,1,0,0,0,0,422.7
Male,55,1,1,0,0,1,3046.4
Male,1,1,0,0,0,0,20.25
Female,17,1,0,0,0,0,358.05
Male,30,1,0,1,1,0,2936.25
Male,22,1,1,0,0,0,1271.8
Female,9,1,1,1,0,0,530.05
Male,1,1,0,0,0,0,19.2
Female,21,1,0,0,1,1,1808.7
Male,19,1,1,0,0,0,1144.6
Female,69,1,0,1,1,1,7446.9
Male,1,0,0,0,0,1,25.1
Female,72,1,1,1,0,0,7556.9
Male,70,1,0,1,0,0,4858.7
Female,66,1,1,0,1,0,6595.0
Female,7,0,0,0,0,0,149.05
Female,46,1,1,1,1,0,4972.1
Male,39,0,1,1,0,1,1880.85
Female,32,1,0,0,0,0,2045.55
Male,24,1,0,0,1,0,2187.15
Male,6,1,0,0,1,1,477.55
Female,37,1,1,1,0,0,2976.95
Male,8,1,0,0,0,0,178.7
Female,72,1,0,1,0,0,5025.85
Male,71,0,1,0,0,0,3353.4
Female,16,1,0,1,1,0,1461.15
Female,57,0,1,0,1,0,2782.4
Male,66,1,0,0,0,0,1699.15
Female,17,1,0,1,0,1,1496.9
Female,21,1,0,0,0,0,452.2
Male,66,1,0,0,0,0,4428.45
Female,17,1,0,1,1,0,1322.55
Male,1,1,0,0,0,1,70.45
Male,58,1,0,0,0,1,3563.8
Female,8,1,0,0,0,0,139.75
Male,27,1,1,1,0,0,1927.3
Male,34,1,0,0,1,0,3000.25
Male,30,1,0,1,1,0,3021.3
Male,33,1,0,1,0,0,2245.4
Male,1,0,0,0,0,1,24.75
Male,14,1,0,0,1,0,944.65
Female,16,1,1,0,0,0,1264.2
Female,49,1,1,1,1,0,4917.75
Male,19,1,1,1,1,1,2012.7
Female,70,1,1,1,0,0,5743.3
Female,32,1,1,0,0,0,1864.65
Female,18,1,0,0,0,0,1221.65
Male,37,0,1,0,0,0,1390.85
Female,4,1,0,0,0,0,302.35
Female,16,1,0,0,0,0,1374.9
Male,17,1,0,0,0,0,1336.9
Female,19,1,0,0,0,0,1297.8
Male,60,1,0,1,1,0,6067.4
Male,51,1,0,0,0,0,1222.25
Male,28,1,0,0,0,0,487.95
Male,43,1,0,0,1,0,2548.55
Male,42,1,0,0,0,0,835.5
Male,3,1,0,1,0,1,242.05
Female,1,1,0,0,0,0,44.75
Female,3,1,0,0,0,1,63.75
Female,63,1,0,1,0,0,6218.45
Male,3,1,0,1,0,1,260.9
Male,68,1,1,1,1,0,7320.9
Female,30,1,0,1,1,1,2967.35
Female,60,1,0,1,1,0,6333.8
Male,15,1,1,0,0,1,939.7
Male,45,1,0,1,1,0,4200.25
Female,70,1,1,1,1,0,5950.2
Male,10,1,0,1,1,1,1037.75
Male,4,1,0,0,0,0,93.4
Female,1,1,0,0,0,1,50.45
Female,68,1,0,0,0,0,1614.9
Male,22,1,0,0,0,0,1573.95
Male,38,1,0,1,0,1,3624.3
Female,1,1,0,1,1,1,100.25
Male,18,1,1,0,0,0,1468.75
Male,29,1,1,1,1,0,2607.6
Female,16,1,0,0,1,1,1422.1
Male,1,1,0,0,0,1,69.85
Male,12,1,0,0,0,1,858.6
Male,31,0,0,1,1,0,1523.4
Male,4,1,0,0,1,1,324.3
Female,48,1,1,0,1,0,3435.6
Female,15,1,0,0,0,1,399.6
Male,50,1,1,0,0,0,4549.45
Male,7,1,0,0,0,0,322.5
Male,41,1,0,0,0,1,3273.55
Male,68,1,0,0,0,0,5375.15
Female,26,1,0,1,1,0,2510.7
Male,57,0,1,1,1,0,3090.05
Female,3,1,0,0,0,0,61.05
Female,1,1,0,0,0,1,20.9
Male,19,1,0,0,0,0,955.6
Female,3,1,0,1,0,0,140.4
Female,59,1,0,0,0,0,1493.1
Female,1,1,0,0,0,1,69.4
Male,42,0,0,1,0,0,1626.05
Female,7,1,0,0,0,1,541.15
Male,67,1,0,0,0,0,1784.9
Male,1,1,0,0,0,0,70.35
Male,66,1,1,1,1,0,6075.9
Female,61,1,0,0,1,0,5500.6
Male,4,1,0,0,0,0,73.1
Female,42,1,0,0,0,1,3229.4
Female,64,1,0,0,0,0,3399.85
Female,54,1,1,1,1,0,6431.05
Male,1,1,0,0,0,0,19.75
Male,54,1,0,0,0,0,1230.9
Female,18,1,0,0,0,0,454.65
Male,3,1,0,0,1,0,235.05
Female,1,1,0,0,0,1,70.1
Female,72,1,1,1,1,0,6595.9
Male,60,1,0,1,1,0,5867.0
Female,11,1,0,0,0,0,196.35
Female,12,1,0,0,0,1,909.25
Male,61,1,1,1,1,0,6449.15
Female,39,1,0,0,0,0,762.45
Male,55,1,0,1,1,1,5283.95
Female,17,1,0,1,0,1,1617.5
Male,37,1,0,0,0,0,785.75
Female,72,1,0,0,0,0,1776.0
Male,72,1,1,1,0,0,5396.25
Female,8,1,1,0,1,0,574.5
Female,22,1,0,0,0,0,400.3
Female,1,1,0,1,0,1,84.3
Female,38,1,1,0,1,0,2656.3
Male,17,1,1,1,1,0,1445.95
Female,70,1,1,1,0,0,5212.65
Female,72,1,1,1,1,1,6440.25
Female,28,1,0,0,1,0,2244.95
Female,15,1,0,1,0,0,1130.0
Male,72,1,1,1,1,0,6463.15
Female,11,1,0,1,1,1,1131.2
Male,8,1,0,0,0,1,585.95
Female,57,1,1,1,1,0,6252.7
Male,1,1,0,0,0,1,19.95
Female,46,0,0,1,0,0,2062.15
Male,30,1,0,0,0,0,587.1
Male,10,1,0,0,0,0,720.45
Male,23,1,0,1,0,1,2186.4
Male,32,1,0,0,1,0,2979.3
Male,13,1,0,0,0,0,956.65
Female,39,1,1,0,0,1,3201.55
Female,44,1,0,1,0,0,3973.2
Male,9,1,1,0,0,0,447.9
Female,67,1,0,0,0,0,1335.2
Male,9,1,0,0,0,1,661.25
Female,15,1,0,0,0,1,1111.85
Female,71,1,0,1,1,0,7555.0
Male,1,1,1,0,0,0,49.0
Female,30,1,0,1,1,1,3046.15
Male,1,1,0,0,0,1,69.35
Male,17,0,0,1,1,0,836.35
Female,3,1,1,0,1,1,272.2
Male,67,1,0,1,1,1,5293.4
Male,1,1,0,0,0,0,20.95
Female,1,1,0,0,0,1,50.55
Female,32,1,0,0,0,0,2570.0
Male,41,1,0,0,0,0,798.2
Male,1,1,0,1,0,1,80.55
Female,1,1,0,0,0,0,44.15
Female,12,1,0,0,0,1,916.9
Male,62,1,0,1,1,0,6487.2
Female,22,1,0,0,1,1,1855.65
Female,17,1,1,0,0,0,1556.85
Female,72,1,0,0,0,0,1988.05
Male,56,1,1,1,0,0,5432.2
Female,9,1,0,0,0,0,147.55
Male,72,1,1,1,1,0,8424.9
Male,20,1,1,1,1,0,2203.7
Male,19,1,0,0,0,0,387.4
Male,2,1,0,0,0,1,116.65
Male,53,0,1,1,1,0,3045.75
Female,27,1,0,0,1,1,2287.25
Male,6,1,0,0,0,0,130.5
Male,9,1,0,1,0,0,767.9
Female,8,1,0,0,0,0,446.8
Female,71,1,1,1,1,0,8100.25
Female,10,1,0,0,0,1,830.7
Male,1,1,0,0,0,1,20.0
Female,71,0,1,1,1,0,4689.15
Male,68,1,1,1,1,0,6754.35
Male,34,1,1,1,1,0,3540.65
Male,26,1,1,0,0,0,2184.6
Female,22,1,0,0,0,1,1054.6
Male,7,1,0,0,0,0,130.55
Female,20,1,0,0,0,0,1540.35
Female,60,1,0,1,1,0,6411.25
Male,72,1,0,0,0,0,1432.55
Female,72,1,0,1,1,0,7629.85
Male,4,1,0,0,0,0,101.9
Male,16,1,0,0,0,0,313.4
Female,62,1,0,1,1,0,6312.9
Female,10,1,1,0,1,0,629.55
Male,31,1,0,0,0,0,2640.55
Female,71,1,0,0,0,0,1372.45
Male,58,1,0,0,0,0,1212.25
Male,70,1,1,1,1,0,6237.05
Female,71,1,1,1,1,0,6310.9
Male,69,1,1,0,1,0,5031.0
Female,1,1,0,0,1,1,85.05
Female,72,1,1,1,1,0,8672.45
Female,26,1,1,0,1,0,2196.45
Female,33,1,1,0,1,0,3008.15
Female,10,1,0,0,0,0,220.8
Female,57,1,1,0,1,0,5779.6
Female,10,1,0,0,0,0,222.65
Female,39,1,0,0,0,0,914.6
Female,11,1,0,0,0,0,246.3
Female,21,1,1,1,1,1,2110.15
Female,68,1,1,1,1,0,5560.0
Male,18,1,0,1,0,0,1633.0
Female,6,1,1,1,1,1,547.65
Male,18,1,0,0,0,0,969.85
Female,52,1,0,0,0,0,2610.65
Male,56,1,1,1,1,0,6567.9
Male,45,1,1,1,1,0,4747.85
Female,67,1,0,0,0,0,1759.55
Male,3,0,1,0,0,0,101.1
Male,65,1,0,1,1,0,6496.15
Male,63,1,1,0,1,0,4234.15
Female,11,1,0,0,0,0,300.7
Male,1,1,1,0,1,0,59.55
Male,55,1,0,1,1,0,4323.35
Male,25,1,1,0,0,0,1466.1
Male,72,1,1,1,1,1,8684.8
Female,72,1,0,0,0,0,1776.45
Female,65,0,1,1,0,0,2933.95
Female,54,1,0,0,0,1,4370.25
Male,7,1,0,0,0,0,144.35
Female,72,1,1,0,0,0,4804.75
Male,21,1,0,1,0,0,1125.2
Female,2,1,0,0,0,0,39.85
Male,4,1,0,1,1,0,422.4
Male,3,1,1,0,0,1,251.75
Male,72,1,1,1,1,0,8332.15
Female,6,1,0,0,0,0,314.6
Male,52,1,0,0,1,0,4331.4
Male,69,1,0,0,1,0,6382.0
Male,8,1,0,1,1,1,740.3
Female,8,1,0,0,0,0,600.15
Female,63,1,0,0,1,0,5538.8
Male,60,1,1,1,1,0,7049.5
Female,12,1,1,0,0,0,690.5
Female,13,1,0,0,0,0,279.3
Male,22,1,0,0,0,0,1427.55
Male,5,1,0,1,0,1,452.7
Female,1,1,0,0,0,1,19.45
Female,72,1,0,0,0,0,1709.15
Female,2,1,0,0,0,0,53.15
Female,40,1,0,0,0,0,777.35
Male,44,1,0,0,0,0,860.85
Male,71,1,1,1,0,0,5012.1
Female,2,1,0,0,0,1,166.3
Male,26,1,0,1,1,0,2404.1
Male,1,1,0,0,0,1,70.0
Female,1,0,0,0,0,0,24.4
Male,65,1,1,1,1,1,4820.15
Male,3,1,1,1,0,0,209.9
Male,13,1,1,0,0,0,610.75
Female,33,1,0,1,1,1,3409.6
Female,1,1,0,0,0,0,70.7
Male,4,1,0,0,0,0,155.35
Male,2,1,0,0,0,0,144.0
Male,72,1,1,1,1,0,7875.0
Female,37,1,0,0,0,0,911.6
Female,15,1,0,1,0,1,1270.2
Female,23,1,0,0,0,0,478.1
Female,30,0,1,1,1,1,1561.5
Female,42,1,0,0,0,0,761.85
Female,32,1,0,1,1,0,2282.95
Female,22,1,0,0,0,0,1615.1
Male,42,0,0,0,0,0,1097.15
Female,8,1,0,0,0,0,369.3
Female,65,1,0,1,1,0,6725.3
Female,2,1,0,0,0,1,31.55
Female,70,1,1,1,1,0,6293.2
Male,22,1,0,0,0,0,432.5
Female,4,1,0,0,0,1,321.75
Female,2,1,0,0,0,1,147.15
Female,67,0,0,0,0,0,2434.45
Female,25,1,0,0,0,0,532.1
Female,20,1,0,0,0,0,375.25
Female,2,1,0,0,1,0,125.95
Male,51,1,0,0,0,0,1042.65
Female,46,0,0,0,0,0,1620.25
Female,25,1,0,1,1,1,2387.75
Male,13,1,0,0,0,0,659.35
Female,25,1,0,1,1,1,2660.2
Male,26,1,0,0,0,0,1285.8
Male,43,1,1,1,1,1,4211.55
Male,19,1,0,0,0,0,377.55
Male,10,1,1,1,1,1,990.9
Female,2,1,0,1,1,1,193.8
Female,72,1,1,1,1,0,6058.95
Male,18,1,0,0,0,0,964.9
Male,9,1,0,0,1,1,790.15
Female,27,1,0,0,1,1,2467.75
Male,24,1,0,1,1,0,2322.85
Male,69,1,1,1,1,1,7262.0
Female,46,1,1,1,1,0,4854.3
Female,72,1,1,0,1,0,7748.75
Male,22,1,0,1,1,1,1914.9
Female,70,1,0,0,1,0,6470.1
Female,2,1,0,0,0,0,57.4
Male,31,1,1,0,1,0,2019.8
Female,56,1,0,1,1,1,5688.05
Female,16,1,0,1,1,0,1522.7
Male,52,1,0,0,0,0,1334.5
Male,13,1,0,0,0,0,252.0
Female,35,1,0,0,0,0,700.45
Female,59,1,0,1,1,0,5655.45
Male,72,1,0,1,1,0,6747.35
Female,66,1,0,1,1,1,5265.1
Female,49,1,1,0,1,0,5174.35
Female,2,1,0,0,0,0,105.6
Male,21,1,0,1,1,0,2271.85
Male,54,0,0,1,1,0,2966.95
Male,24,1,0,0,0,1,1772.25
Male,1,1,0,0,0,0,61.15
Male,6,1,0,0,0,0,494.95
Female,1,1,0,0,0,1,44.45
Male,49,1,0,1,1,0,5290.45
Female,56,1,0,0,0,0,3346.8
Female,56,1,0,0,1,0,5219.65
Female,6,0,1,0,0,0,217.5
Male,32,1,0,0,0,0,607.7
Male,50,1,0,1,1,0,5431.4
Male,58,1,1,1,1,0,6004.85
Female,65,1,1,1,1,0,5957.9
Female,64,1,1,1,1,0,5442.05
Female,66,1,0,0,0,0,4370.25
Male,38,1,1,1,1,0,4428.6
Female,20,1,0,0,0,0,416.45
Male,36,1,0,0,1,1,3067.2
Male,64,1,1,1,1,0,6688.1
Male,1,1,0,0,0,1,20.25
Female,60,1,1,1,0,0,4224.7
Male,1,1,0,0,0,1,74.35
Female,50,1,1,0,1,0,4042.2
Male,1,1,1,0,0,1,62.05
Female,72,0,0,0,1,0,3580.95
Male,60,1,0,0,0,0,1198.8
Male,46,0,1,0,0,0,1755.35
Female,69,0,0,1,1,0,3772.5
Male,31,1,1,1,0,0,2877.95
Male,19,1,0,0,0,0,357.7
Female,71,1,0,0,0,0,1397.3
Male,12,1,0,0,0,0,959.9
Male,39,1,1,1,1,1,3182.95
Male,44,1,1,1,1,0,3704.15
Female,56,1,1,1,0,0,4620.4
Female,72,1,1,1,1,0,8312.75
Male,5,1,0,1,1,1,541.9
Female,11,1,0,0,0,0,929.3
Male,24,0,0,0,1,1,971.3
Female,15,1,0,1,1,0,1285.05
Male,72,1,0,0,0,0,1521.2
Male,56,1,0,0,0,0,3389.25
Male,64,1,0,0,0,0,1198.05
Female,34,1,0,1,1,0,3414.65
Male,2,1,0,0,0,1,162.45
Male,35,1,0,0,0,0,754.0
Male,22,1,0,0,0,0,467.15
Male,5,1,1,0,0,1,216.9
Male,9,0,0,0,0,0,373.0
Male,11,1,0,0,0,1,245.2
Male,23,1,0,0,0,0,481.1
Female,4,1,0,0,1,1,302.75
Male,68,1,0,0,0,0,1728.2
Male,33,1,0,1,1,0,2964.05
Male,31,1,1,1,0,0,2156.25
Male,1,1,1,0,0,1,60.1
Female,56,1,0,0,0,0,1051.9
Male,1,1,0,1,0,1,78.95
Male,66,1,1,1,0,0,5013.0
Male,72,1,0,0,0,0,1738.9
Male,34,1,0,0,0,0,2275.1
Female,58,1,0,1,0,0,5511.65
Male,2,1,0,0,0,1,98.5
Male,37,0,0,1,0,0,1316.9
Female,71,1,1,1,1,0,7993.3
Male,1,1,0,0,0,0,19.85
Male,71,1,0,0,0,0,1388.45
Male,35,1,0,0,0,0,666.0
Female,6,1,0,0,0,0,94.45
Female,3,1,0,1,0,1,244.65
Female,69,1,1,0,0,0,4134.7
Male,44,0,0,1,1,1,2375.4
Female,53,1,1,0,1,0,4862.5
Female,24,1,0,1,1,1,2431.35
Female,5,1,0,0,0,0,351.5
Female,2,1,0,0,0,0,106.2
Male,62,1,0,0,0,0,1413.0
Female,19,1,0,1,1,0,1743.05
Male,9,1,0,0,0,0,657.5
Male,53,1,0,0,0,0,1050.5
Male,5,1,0,0,1,0,426.35
Female,71,1,0,1,0,0,4982.5
Female,1,1,0,0,0,0,19.55
Male,18,1,0,0,0,1,1451.9
Male,72,1,0,1,1,0,7634.8
Female,4,1,0,0,0,0,235.05
Male,59,1,0,0,0,0,3116.15
Female,1,1,0,0,0,1,71.1
Female,31,1,0,0,1,0,2633.4
Male,3,1,0,0,0,0,49.65
Female,65,1,0,1,1,1,6979.8
Male,49,1,1,1,1,0,4920.8
Male,2,1,0,0,0,0,46.35
Female,53,1,0,0,0,1,1021.8
Female,55,1,0,1,1,0,5276.1
Male,72,1,1,1,1,0,8289.2
Female,36,1,0,0,0,0,2659.45
Female,10,1,0,0,0,0,196.75
Male,1,1,0,1,1,1,94.0
Female,72,1,1,0,1,0,5824.75
Female,28,1,1,0,0,0,1517.5
Male,38,1,0,1,0,0,3479.05
Female,61,1,1,1,1,0,7365.7
Male,52,1,0,0,0,0,1331.05
Male,67,1,0,0,0,0,1195.95
Female,34,1,1,1,1,0,3946.9
Female,54,1,1,1,1,0,4299.95
Female,1,1,0,0,0,0,20.3
Female,15,1,0,0,1,1,1424.95
Female,4,1,0,0,0,1,193.6
Female,9,1,1,1,0,1,620.55
Female,46,1,0,1,1,0,4391.25
Female,22,1,1,1,0,1,1993.8
Male,38,1,0,0,0,1,2597.6
Female,55,1,1,1,0,0,4213.9
Female,1,1,0,0,0,0,19.9
Male,64,1,0,0,0,0,5017.7
Male,53,1,0,0,0,1,1052.35
Female,58,1,1,1,1,0,4916.4
Male,56,0,1,1,1,0,2959.8
Male,72,1,1,1,1,0,7559.55
Male,1,1,1,0,0,1,53.95
Male,72,1,0,1,1,0,7133.1
Male,22,1,0,0,1,0,1799.3
Female,8,1,0,1,1,1,829.55
Female,16,1,0,1,0,1,1312.15
Female,39,0,1,0,0,0,1597.05
Female,12,1,0,0,0,0,524.35
Male,54,1,0,1,1,0,4191.45
Female,18,0,1,0,0,0,711.95
Male,32,1,1,0,1,0,2201.75
Female,41,1,0,0,0,0,806.95
Male,67,1,0,0,0,0,1620.45
Male,65,1,0,1,1,0,6812.95
Female,25,1,1,1,0,0,1837.9
Female,1,1,0,0,0,1,69.8
Female,67,1,1,1,1,0,7344.45
Male,7,1,0,0,0,1,545.15
Female,43,0,0,0,0,0,1500.25
Female,24,1,0,1,1,0,2283.15
Male,9,1,0,0,0,1,494.05
Male,69,1,0,0,0,0,1376.5
Female,37,1,0,0,0,0,755.4
Male,20,0,1,0,0,0,825.4
Male,7,1,0,0,0,0,488.65
Female,37,1,0,0,0,1,2841.55
Female,5,1,0,1,1,1,486.85
Male,41,0,0,1,1,0,2075.1
Female,54,1,0,1,1,0,5299.65
Female,3,1,0,0,0,1,204.7
Male,69,1,0,0,0,0,1356.3
Female,53,1,1,0,1,0,5042.75
Male,18,0,0,1,0,0,812.4
Male,64,1,1,1,1,0,6605.55
Female,31,1,0,0,1,1,2995.45
Female,20,0,0,0,0,0,505.95
Male,57,1,1,0,0,0,3509.4
Male,63,1,0,1,1,0,6991.9
Male,13,0,1,0,0,0,590.35
Female,48,1,0,0,1,0,2789.7
Female,2,1,0,0,0,1,137.95
Male,57,1,0,0,0,0,1123.15
Male,71,1,1,1,1,0,7953.25
Female,7,1,0,0,0,0,349.8
Female,16,1,0,0,1,0,1067.05
Male,34,1,0,1,1,0,3527.3
Female,37,1,0,1,1,1,3762.0
Male,16,1,0,0,0,0,1248.9
Male,48,1,0,0,0,0,3035.35
Male,58,1,1,1,1,0,4300.8
Female,72,1,1,1,1,0,6065.3
Female,7,1,0,0,0,0,144.95
Female,38,1,0,0,0,1,3233.6
Female,48,1,1,1,1,1,5438.9
Male,10,1,0,1,1,1,1081.45
Female,30,1,1,1,0,0,2308.6
Male,31,1,0,1,0,0,1882.8
Female,46,1,1,0,1,0,3255.35
Male,50,1,0,0,0,0,1067.65
Male,28,1,1,0,0,0,2065.4
Female,66,0,1,1,1,0,4136.4
Male,8,0,0,0,0,1,221.9
Female,41,1,0,1,1,0,3848.0
Male,72,1,1,1,1,0,8022.85
Female,7,1,0,0,0,0,173.15
Female,38,1,0,0,0,0,781.25
Male,44,1,0,1,1,0,4510.8
Male,47,1,1,1,1,0,5317.8
Male,53,1,1,1,0,0,4779.45
Male,4,1,0,1,0,0,250.1
Male,20,1,0,1,0,0,1745.2
Male,2,1,0,0,0,1,74.9
Male,57,1,0,1,0,0,4140.1
Female,44,1,1,0,0,0,3670.5
Male,24,1,0,0,0,0,1167.8
Male,15,0,0,0,0,0,469.65
Female,3,0,0,0,0,1,58.9
Female,4,1,0,0,0,1,333.55
Male,37,1,0,1,0,1,3171.15
Female,1,1,0,0,0,1,74.7
Female,24,1,1,0,0,0,1381.2
Female,5,1,0,1,0,1,455.5
Female,33,1,0,1,1,0,3645.5
Female,58,1,0,0,0,0,1158.85
Female,72,1,0,1,0,0,6954.15
Female,71,1,0,0,0,0,1672.1
Female,28,1,0,1,1,1,3152.5
Male,51,1,1,1,1,0,4307.1
Female,30,1,1,1,1,1,2530.4
Male,72,1,1,0,0,0,6141.65
Male,36,1,0,1,0,1,3186.7
Male,14,1,1,0,1,0,1054.8
Female,72,1,1,1,0,0,5430.65
Female,22,0,0,1,0,0,849.9
Female,2,1,0,0,0,0,151.75
Female,15,1,0,0,0,0,299.4
Male,51,1,0,0,0,0,1086.75
Male,70,0,1,0,0,0,2692.75
Female,71,1,0,0,0,0,1389.6
Female,39,1,1,1,1,0,3767.4
Female,61,1,0,0,0,0,3641.5
Female,52,1,0,0,0,0,2535.55
Female,1,0,0,1,0,1,35.75
Male,64,1,1,1,1,0,6880.85
Male,62,1,1,0,0,0,3753.2
Male,30,1,0,0,0,0,637.55
Female,4,1,0,0,0,1,181.6
Male,63,1,1,1,1,0,5329.55
Female,1,1,0,0,0,0,44.55
Male,15,1,1,1,1,0,1539.8
Male,27,1,0,0,0,0,2209.75
Female,4,0,0,1,1,0,223.75
Female,72,1,0,1,1,0,7751.7
Male,45,1,0,0,0,0,1174.35
Female,45,1,1,1,0,0,4385.05
Female,36,1,1,1,0,0,2606.35
Male,17,1,0,1,0,1,1539.45
